년도,시도,시군구,읍면동,정상_평균_속도,전체_차량_주행_거리,승용차_주행_거리,버스_주행_거리,화물차_주행_거리,전체_연평균_교통량,승용차_연평균_교통량,버스_연평균_교통량,화물차_연평균_교통량,평균_속도,교통_혼잡_빈도,교통_혼잡_시간,교통_혼잡_평균_속도
2017년,세종특별자치시,세종특별자치시,조치원읍,46.84,361246.0,298624.0,3867.0,58755.0,3168.0,2619.0,34.0,515.0,29.28,63.84,73.29,18.26
2017년,세종특별자치시,세종특별자치시,연기면,60.88,687801.0,535794.0,9767.0,142240.0,6192.0,4823.0,88.0,1281.0,51.0,22.76,29.44,22.28
2017년,세종특별자치시,세종특별자치시,연동면,56.33,399096.0,315847.0,4444.0,78805.0,3907.0,3092.0,44.0,772.0,46.16,20.08,24.79,22.4
2017년,세종특별자치시,세종특별자치시,부강면,53.68,344256.0,279096.0,3477.0,61683.0,3186.0,2583.0,32.0,571.0,41.5,29.84,35.43,21.73
2017년,세종특별자치시,세종특별자치시,금남면,58.1,1019641.0,770563.0,15974.0,233105.0,6050.0,4572.0,95.0,1383.0,50.69,15.03,20.63,20.66
2017년,세종특별자치시,세종특별자치시,장군면,70.06,627536.0,452213.0,11155.0,164169.0,5583.0,4023.0,99.0,1461.0,53.99,24.9,30.34,35.3
2017년,세종특별자치시,세종특별자치시,연서면,59.13,252910.0,210112.0,2411.0,40387.0,2224.0,1848.0,21.0,355.0,47.95,53.61,60.64,25.42
2017년,세종특별자치시,세종특별자치시,전의면,55.3,233970.0,174863.0,3745.0,55363.0,1737.0,1298.0,28.0,411.0,43.68,44.89,53.55,21.72
2017년,세종특별자치시,세종특별자치시,전동면,57.04,263860.0,209267.0,3397.0,51196.0,3038.0,2410.0,39.0,589.0,48.51,28.48,35.04,24.69
2017년,세종특별자치시,세종특별자치시,소정면,57.98,190141.0,136545.0,4569.0,49026.0,3309.0,2377.0,80.0,853.0,47.91,50.89,58.9,20.42
2017년,세종특별자치시,세종특별자치시,도담동,42.75,309075.0,259341.0,3424.0,46311.0,3415.0,2866.0,38.0,512.0,27.69,30.09,48.86,15.3
2017년,세종특별자치시,세종특별자치시,종촌동,43.17,60080.0,47641.0,626.0,11813.0,4077.0,3233.0,42.0,802.0,23.81,56.91,76.36,14.43
2017년,세종특별자치시,세종특별자치시,보람동,47.2,528268.0,431683.0,5562.0,91023.0,5329.0,4355.0,56.0,918.0,33.3,17.31,31.21,16.05
2017년,세종특별자치시,세종특별자치시,아름동,52.12,204957.0,159833.0,3260.0,41863.0,5714.0,4456.0,91.0,1167.0,31.42,27.82,39.6,16.5
2017년,세종특별자치시,세종특별자치시,고운동,45.08,124239.0,97036.0,1852.0,25350.0,2814.0,2198.0,42.0,574.0,31.87,47.64,63.47,16.97
2017년,세종특별자치시,세종특별자치시,한솔동,53.96,135013.0,102734.0,2135.0,30144.0,3866.0,2941.0,61.0,863.0,34.86,40.61,52.06,18.78
2017년,세종특별자치시,세종특별자치시,새롬동,46.23,293423.0,233526.0,3868.0,56029.0,4038.0,3214.0,53.0,771.0,31.89,27.73,40.8,17.51
2017년,울산광역시,남구,신정1동,45.6,206664.0,178955.0,3939.0,23770.0,12292.0,10644.0,234.0,1414.0,24.35,54.57,65.28,17.03
2017년,울산광역시,남구,신정2동,42.18,207080.0,184586.0,4613.0,17881.0,9705.0,8651.0,216.0,838.0,24.76,56.11,73.28,16.99
2017년,울산광역시,남구,신정3동,41.98,134590.0,120638.0,2181.0,11771.0,9417.0,8441.0,153.0,824.0,25.04,40.63,62.8,14.88
2017년,울산광역시,남구,신정4동,43.95,73319.0,66528.0,1151.0,5639.0,5507.0,4997.0,86.0,424.0,24.02,40.93,66.8,14.57
2017년,울산광역시,남구,신정5동,43.47,88740.0,78579.0,1615.0,8546.0,13488.0,11944.0,245.0,1299.0,28.83,25.03,46.05,16.06
2017년,울산광역시,남구,달동,39.19,251693.0,227297.0,4359.0,20038.0,9314.0,8412.0,161.0,742.0,21.39,33.18,61.73,14.27
2017년,울산광역시,남구,삼산동,40.51,801945.0,716645.0,12549.0,72751.0,6824.0,6098.0,107.0,619.0,21.68,32.85,56.93,14.51
2017년,울산광역시,남구,삼호동,47.51,341732.0,292589.0,6680.0,42462.0,11872.0,10165.0,232.0,1475.0,26.78,44.67,61.54,15.36
2017년,울산광역시,남구,무거동,48.4,348237.0,302425.0,7164.0,38648.0,9242.0,8027.0,190.0,1026.0,28.26,53.26,63.72,18.03
2017년,울산광역시,남구,옥동,50.02,537818.0,452597.0,9272.0,75949.0,8933.0,7517.0,154.0,1261.0,31.15,25.11,37.97,16.32
2017년,울산광역시,남구,야음장생포동,45.37,681813.0,559908.0,8777.0,113129.0,7697.0,6321.0,99.0,1277.0,31.84,16.38,34.46,15.8
2017년,울산광역시,남구,대현동,41.69,108545.0,98893.0,1490.0,8162.0,5211.0,4748.0,72.0,392.0,24.21,37.06,64.06,14.97
2017년,울산광역시,남구,수암동,39.02,24458.0,22663.0,302.0,1494.0,4862.0,4505.0,60.0,297.0,20.76,48.68,70.55,14.04
2017년,울산광역시,남구,선암동,46.07,859677.0,740207.0,10272.0,109198.0,5475.0,4714.0,65.0,695.0,35.25,26.92,41.21,17.45
2017년,울산광역시,동구,방어동,43.69,406302.0,332475.0,6023.0,67804.0,7687.0,6290.0,114.0,1283.0,29.6,13.8,24.79,16.74
2017년,울산광역시,동구,일산동,38.71,72346.0,57598.0,819.0,13929.0,3475.0,2767.0,39.0,669.0,24.8,40.62,64.76,16.14
2017년,울산광역시,동구,화정동,41.73,42039.0,33378.0,486.0,8175.0,3488.0,2769.0,40.0,678.0,26.39,42.45,64.58,15.36
2017년,울산광역시,동구,대송동,51.34,137793.0,112400.0,1999.0,23394.0,10080.0,8222.0,146.0,1711.0,37.58,13.36,26.35,16.92
2017년,울산광역시,동구,전하1동,44.4,100061.0,78163.0,1321.0,20577.0,5804.0,4534.0,77.0,1194.0,26.69,20.73,38.57,15.25
2017년,울산광역시,동구,남목1동,48.6,142025.0,113094.0,1960.0,26971.0,11446.0,9115.0,158.0,2174.0,30.58,15.94,28.88,15.3
2017년,울산광역시,동구,남목2동,48.69,85511.0,66924.0,1094.0,17493.0,4457.0,3488.0,57.0,912.0,28.26,21.72,43.34,14.67
2017년,울산광역시,동구,남목3동,46.41,81862.0,66000.0,936.0,14926.0,2373.0,1913.0,27.0,433.0,37.11,10.77,17.71,19.58
2017년,울산광역시,동구,전하2동,39.92,27893.0,21958.0,352.0,5583.0,3907.0,3075.0,49.0,782.0,24.36,29.69,50.28,14.71
2017년,울산광역시,북구,농소1동,45.4,381958.0,301776.0,6042.0,74140.0,4852.0,3834.0,77.0,942.0,30.79,52.77,62.4,17.85
2017년,울산광역시,북구,농소2동,46.08,368532.0,279254.0,7195.0,82083.0,6065.0,4595.0,118.0,1351.0,29.16,66.77,74.47,16.73
2017년,울산광역시,북구,농소3동,48.73,380926.0,330124.0,5513.0,45288.0,3987.0,3455.0,58.0,474.0,35.68,10.91,19.63,17.66
2017년,울산광역시,북구,강동동,52.12,462684.0,382735.0,8071.0,71878.0,3224.0,2667.0,56.0,501.0,42.43,23.3,31.03,20.8
2017년,울산광역시,북구,효문동,45.73,1261482.0,1038135.0,21034.0,202313.0,8794.0,7237.0,147.0,1410.0,28.79,25.02,39.32,16.22
2017년,울산광역시,북구,송정동,48.19,282862.0,223689.0,5112.0,54061.0,8391.0,6635.0,152.0,1604.0,31.29,63.86,71.02,18.56
2017년,울산광역시,북구,양정동,50.98,121660.0,91980.0,1487.0,28192.0,12542.0,9482.0,153.0,2906.0,28.25,23.32,51.22,13.57
2017년,울산광역시,북구,염포동,57.46,374944.0,300753.0,7195.0,66997.0,28010.0,22468.0,538.0,5005.0,45.03,5.28,15.04,15.93
2017년,울산광역시,울주군,온산읍,49.32,927154.0,797118.0,9175.0,120861.0,4604.0,3959.0,46.0,600.0,36.41,34.49,46.44,18.32
2017년,울산광역시,울주군,언양읍,51.39,1470718.0,1062754.0,31815.0,376150.0,8003.0,5783.0,173.0,2047.0,36.64,44.06,52.08,22.38
2017년,울산광역시,울주군,온양읍,53.07,1073475.0,868778.0,10614.0,194083.0,7243.0,5862.0,72.0,1310.0,38.13,41.29,46.99,23.89
2017년,울산광역시,울주군,범서읍,51.52,1600060.0,1284291.0,26708.0,289062.0,7062.0,5668.0,118.0,1276.0,35.47,45.12,53.55,21.03
2017년,울산광역시,울주군,서생면,49.42,199935.0,149753.0,1208.0,48975.0,1937.0,1451.0,12.0,474.0,36.64,62.49,66.81,20.92
2017년,울산광역시,울주군,청량읍,57.59,1650280.0,1388926.0,21977.0,239377.0,8085.0,6805.0,108.0,1173.0,44.42,41.57,48.44,24.28
2017년,울산광역시,울주군,웅촌면,50.81,487399.0,422727.0,9469.0,55203.0,7697.0,6676.0,150.0,872.0,41.35,56.28,62.51,21.9
2017년,울산광역시,울주군,두동면,49.3,127358.0,111344.0,1277.0,14737.0,1350.0,1180.0,14.0,156.0,44.83,7.87,13.31,18.88
2017년,울산광역시,울주군,두서면,59.76,899370.0,549283.0,28466.0,321621.0,5625.0,3436.0,178.0,2012.0,51.69,80.46,83.78,25.98
2017년,울산광역시,울주군,상북면,53.76,338942.0,269601.0,3159.0,66182.0,1450.0,1154.0,14.0,283.0,42.97,35.12,44.95,22.33
2017년,울산광역시,울주군,삼남읍,42.36,674711.0,484135.0,15106.0,175470.0,3837.0,2753.0,86.0,998.0,31.99,35.73,43.81,20.23
2017년,울산광역시,울주군,삼동면,48.87,406315.0,314768.0,7065.0,84483.0,3948.0,3058.0,69.0,821.0,43.82,17.12,21.53,20.93
2017년,울산광역시,중구,학성동,40.7,125451.0,108534.0,1625.0,15293.0,8968.0,7759.0,116.0,1093.0,24.78,30.47,49.23,15.41
2017년,울산광역시,중구,반구1동,44.89,160303.0,139991.0,2593.0,17719.0,11384.0,9942.0,184.0,1258.0,29.92,20.62,42.62,14.91
2017년,울산광역시,중구,반구2동,44.92,61166.0,55345.0,863.0,4958.0,14623.0,13231.0,206.0,1185.0,29.57,26.66,50.65,14.81
2017년,울산광역시,중구,복산1동,48.92,94001.0,80612.0,1530.0,11859.0,10043.0,8612.0,163.0,1267.0,27.33,63.54,76.03,16.24
2017년,울산광역시,중구,복산2동,51.74,136526.0,119876.0,2218.0,14433.0,11245.0,9874.0,183.0,1189.0,33.91,46.65,61.01,16.97
2017년,울산광역시,중구,우정동,45.26,108224.0,95754.0,1495.0,10976.0,7843.0,6940.0,108.0,795.0,26.62,70.04,80.47,17.21
2017년,울산광역시,중구,태화동,43.02,293614.0,257633.0,4443.0,31538.0,8432.0,7399.0,128.0,906.0,27.24,45.19,60.13,16.5
2017년,울산광역시,중구,다운동,55.96,462250.0,393478.0,7506.0,61267.0,10015.0,8525.0,163.0,1327.0,35.49,53.52,61.3,22.31
2017년,울산광역시,중구,병영1동,41.64,146866.0,130399.0,1864.0,14604.0,7285.0,6468.0,92.0,724.0,27.27,37.06,60.35,15.67
2017년,울산광역시,중구,병영2동,44.1,214607.0,188799.0,3374.0,22434.0,6484.0,5704.0,102.0,678.0,28.84,37.51,47.82,16.91
2017년,울산광역시,중구,약사동,46.12,112042.0,99757.0,1500.0,10785.0,4076.0,3629.0,55.0,392.0,28.8,48.91,61.34,15.48
2017년,울산광역시,중구,성안동,34.78,237487.0,221145.0,1884.0,14458.0,2932.0,2731.0,23.0,179.0,21.57,36.82,51.08,16.69
2017년,울산광역시,중구,중앙동,43.71,311530.0,269000.0,5121.0,37410.0,11395.0,9839.0,187.0,1368.0,26.97,43.07,59.47,16.23
2017년,인천광역시,강화군,강화읍,51.63,233192.0,191024.0,3317.0,38851.0,2700.0,2212.0,38.0,450.0,37.12,67.56,73.36,18.53
2017년,인천광역시,강화군,선원면,52.85,153017.0,121954.0,2237.0,28826.0,2728.0,2174.0,40.0,514.0,44.95,31.29,37.88,20.96
2017년,인천광역시,강화군,불은면,53.7,204947.0,161991.0,2064.0,40892.0,2951.0,2333.0,30.0,589.0,48.56,26.06,30.61,20.87
2017년,인천광역시,강화군,길상면,53.69,424001.0,350988.0,2839.0,70174.0,4607.0,3814.0,31.0,762.0,45.92,20.84,29.39,19.93
2017년,인천광역시,강화군,화도면,56.23,239649.0,197228.0,1725.0,40696.0,3834.0,3156.0,28.0,651.0,52.35,4.96,10.37,19.9
2017년,인천광역시,강화군,양도면,57.66,217931.0,172928.0,2298.0,42705.0,3840.0,3047.0,40.0,753.0,54.95,11.45,16.05,22.62
2017년,인천광역시,강화군,내가면,50.15,129580.0,103827.0,1515.0,24237.0,2619.0,2098.0,31.0,490.0,45.91,8.61,14.43,19.77
2017년,인천광역시,강화군,하점면,61.14,86276.0,59241.0,1974.0,25061.0,1648.0,1132.0,38.0,479.0,53.22,46.31,51.84,21.05
2017년,인천광역시,강화군,양사면,61.24,58283.0,44946.0,1033.0,12304.0,1165.0,898.0,21.0,246.0,56.22,32.29,37.84,23.44
2017년,인천광역시,강화군,송해면,56.44,54776.0,40118.0,1159.0,13499.0,2262.0,1657.0,48.0,557.0,46.85,62.75,66.06,22.64
2017년,인천광역시,강화군,교동면,65.77,40423.0,28946.0,877.0,10600.0,971.0,695.0,21.0,255.0,60.38,4.21,11.49,19.69
2017년,인천광역시,강화군,삼산면,51.94,161737.0,126534.0,1631.0,33572.0,2527.0,1977.0,25.0,524.0,46.33,4.31,9.95,17.77
2017년,인천광역시,계양구,효성1동,39.12,71490.0,62536.0,203.0,8751.0,5383.0,4709.0,15.0,659.0,21.77,47.35,65.55,14.58
2017년,인천광역시,계양구,효성2동,54.27,311692.0,250100.0,3279.0,58313.0,11710.0,9396.0,123.0,2191.0,27.75,79.62,87.89,17.27
2017년,인천광역시,계양구,계산1동,42.86,132524.0,112480.0,1732.0,18313.0,11321.0,9609.0,148.0,1564.0,23.22,35.28,61.17,13.94
2017년,인천광역시,계양구,계산2동,43.73,60768.0,52269.0,672.0,7828.0,8351.0,7183.0,92.0,1076.0,23.12,26.58,44.55,14.78
2017년,인천광역시,계양구,계산3동,42.4,115218.0,100242.0,889.0,14086.0,10740.0,9344.0,83.0,1313.0,25.01,29.02,51.88,14.6
2017년,인천광역시,계양구,작전1동,44.22,135023.0,119445.0,599.0,14979.0,6915.0,6117.0,31.0,767.0,23.48,53.28,74.85,15.09
2017년,인천광역시,계양구,작전2동,44.94,163387.0,138741.0,1159.0,23487.0,12612.0,10709.0,89.0,1813.0,20.89,51.16,71.91,14.0
2017년,인천광역시,계양구,작전서운동,52.38,933970.0,748433.0,10962.0,174575.0,23312.0,18681.0,274.0,4357.0,30.76,65.98,77.41,18.17
2017년,인천광역시,계양구,계양2동,47.56,450771.0,365504.0,5902.0,79365.0,15543.0,12603.0,204.0,2737.0,32.88,43.28,60.39,17.39
2017년,인천광역시,계양구,계산4동,42.96,137091.0,123082.0,561.0,13447.0,6583.0,5911.0,27.0,646.0,24.12,38.61,61.66,13.84
2017년,인천광역시,계양구,계양1동,56.02,1198180.0,952928.0,26526.0,218726.0,14782.0,11756.0,327.0,2698.0,44.12,31.02,37.6,23.09
2017년,인천광역시,계양구,계양3동,54.51,1095738.0,847909.0,21964.0,225865.0,16181.0,12521.0,324.0,3335.0,42.22,57.23,66.3,23.62
2017년,인천광역시,남구,숭의2동,42.7,53240.0,46234.0,258.0,6748.0,6773.0,5881.0,33.0,858.0,22.53,54.19,76.03,13.58
2017년,인천광역시,남구,숭의4동,44.3,30802.0,27265.0,134.0,3402.0,4383.0,3880.0,19.0,484.0,21.72,75.09,87.06,15.14
2017년,인천광역시,남구,용현2동,49.23,230317.0,186036.0,2148.0,42134.0,14729.0,11897.0,137.0,2695.0,33.08,23.46,33.46,18.37
2017년,인천광역시,남구,용현3동,57.38,39724.0,34665.0,210.0,4849.0,6059.0,5288.0,32.0,740.0,30.06,41.1,67.0,14.8
2017년,인천광역시,남구,용현5동,42.91,291623.0,235764.0,2766.0,53092.0,10558.0,8535.0,100.0,1922.0,23.52,66.36,80.73,16.48
2017년,인천광역시,남구,학익1동,53.23,673575.0,527856.0,8907.0,136811.0,14147.0,11087.0,187.0,2874.0,32.45,46.01,59.68,19.37
2017년,인천광역시,남구,학익2동,38.57,117415.0,106284.0,639.0,10491.0,8103.0,7334.0,44.0,724.0,22.75,45.12,70.01,14.92
2017년,인천광역시,남구,도화1동,54.69,150952.0,131396.0,1029.0,18527.0,9985.0,8691.0,68.0,1226.0,24.64,73.39,85.05,15.8
2017년,인천광역시,남구,주안1동,46.48,121089.0,107545.0,774.0,12771.0,12230.0,10862.0,78.0,1290.0,22.41,67.56,83.19,15.68
2017년,인천광역시,남구,주안2동,48.1,129228.0,115433.0,863.0,12932.0,12664.0,11312.0,85.0,1267.0,29.06,37.26,61.0,15.01
2017년,인천광역시,남구,주안3동,39.58,33276.0,30282.0,140.0,2853.0,9993.0,9094.0,42.0,857.0,24.48,50.37,73.05,16.36
2017년,인천광역시,남구,주안4동,50.07,113381.0,100128.0,883.0,12369.0,14180.0,12522.0,110.0,1547.0,27.0,39.26,66.26,13.17
2017년,인천광역시,남구,주안5동,43.46,200381.0,170070.0,1650.0,28661.0,10510.0,8921.0,87.0,1503.0,25.8,20.53,43.09,15.14
2017년,인천광역시,남구,주안6동,55.27,129259.0,115169.0,811.0,13278.0,11253.0,10026.0,71.0,1156.0,26.94,52.29,70.53,15.55
2017년,인천광역시,남구,주안7동,43.02,59337.0,52813.0,455.0,6068.0,11025.0,9813.0,85.0,1128.0,20.12,45.21,66.26,12.71
2017년,인천광역시,남구,주안8동,40.08,87079.0,79240.0,506.0,7332.0,6074.0,5527.0,35.0,511.0,19.2,43.49,66.48,13.67
2017년,인천광역시,남구,관교동,43.29,164000.0,146211.0,1058.0,16730.0,12219.0,10893.0,79.0,1246.0,22.73,27.8,52.33,12.6
2017년,인천광역시,남구,문학동,50.35,110892.0,94987.0,1006.0,14899.0,12887.0,11039.0,117.0,1731.0,36.98,34.41,54.22,17.09
2017년,인천광역시,남구,숭의1·3동,46.26,130379.0,108942.0,916.0,20521.0,9363.0,7823.0,66.0,1474.0,25.16,54.66,74.97,15.53
2017년,인천광역시,남구,용현1·4동,55.54,208342.0,172984.0,1923.0,33435.0,11770.0,9773.0,109.0,1889.0,33.85,12.31,21.8,15.73
2017년,인천광역시,남구,도화2·3동,47.37,323772.0,272931.0,2561.0,48280.0,9207.0,7761.0,73.0,1373.0,28.59,26.83,45.37,15.9
2017년,인천광역시,남동구,구월1동,40.3,187056.0,168392.0,1144.0,17521.0,8291.0,7464.0,51.0,777.0,21.56,37.71,61.84,14.27
2017년,인천광역시,남동구,구월2동,44.38,141179.0,126373.0,877.0,13930.0,11832.0,10591.0,73.0,1167.0,22.71,41.18,68.73,13.35
2017년,인천광역시,남동구,구월3동,42.55,348028.0,316598.0,2175.0,29255.0,11507.0,10468.0,72.0,967.0,21.85,42.02,70.64,12.97
2017년,인천광역시,남동구,구월4동,44.57,123096.0,108729.0,845.0,13522.0,15602.0,13781.0,107.0,1714.0,24.56,30.59,58.51,13.39
2017년,인천광역시,남동구,간석1동,43.49,150992.0,137401.0,875.0,12716.0,9878.0,8989.0,57.0,832.0,21.47,43.67,65.55,13.73
2017년,인천광역시,남동구,간석2동,38.81,47011.0,43326.0,238.0,3447.0,7062.0,6508.0,36.0,518.0,18.33,43.09,68.34,13.16
2017년,인천광역시,남동구,간석3동,52.82,244171.0,211352.0,2318.0,30501.0,13776.0,11925.0,131.0,1721.0,25.39,66.28,74.39,16.49
2017년,인천광역시,남동구,간석4동,46.53,251722.0,223295.0,1845.0,26583.0,11267.0,9995.0,83.0,1190.0,24.76,49.34,69.66,14.97
2017년,인천광역시,남동구,만수1동,40.77,128661.0,112349.0,1185.0,15127.0,16814.0,14682.0,155.0,1977.0,24.82,44.09,68.82,14.77
2017년,인천광역시,남동구,만수2동,39.28,50898.0,46068.0,457.0,4373.0,4487.0,4061.0,40.0,385.0,17.89,73.77,87.25,14.33
2017년,인천광역시,남동구,만수3동,46.34,32513.0,28846.0,304.0,3363.0,8250.0,7319.0,77.0,853.0,24.91,58.2,70.48,14.96
2017년,인천광역시,남동구,만수4동,39.77,81051.0,70204.0,1219.0,9628.0,7132.0,6178.0,107.0,847.0,17.33,84.83,91.47,14.62
2017년,인천광역시,남동구,만수5동,45.76,72867.0,64608.0,775.0,7484.0,7665.0,6796.0,82.0,787.0,22.55,61.41,78.24,15.29
2017년,인천광역시,남동구,만수6동,46.23,313831.0,251230.0,4304.0,58298.0,15242.0,12202.0,209.0,2831.0,26.75,44.39,61.01,15.31
2017년,인천광역시,남동구,장수서창동,50.34,1462380.0,1158558.0,21948.0,281875.0,17232.0,13652.0,259.0,3321.0,33.22,46.95,60.29,18.37
2017년,인천광역시,남동구,남촌도림동,48.4,1315829.0,1083588.0,12818.0,219422.0,17848.0,14698.0,174.0,2976.0,34.25,37.49,54.03,16.43
2017년,인천광역시,남동구,논현1동,52.33,757251.0,574679.0,10766.0,171806.0,19893.0,15097.0,283.0,4513.0,34.19,56.26,67.22,16.85
2017년,인천광역시,남동구,논현2동,43.01,306504.0,274532.0,1181.0,30791.0,6892.0,6173.0,27.0,692.0,26.17,34.65,59.98,14.53
2017년,인천광역시,남동구,논현고잔동,43.76,1231424.0,1034730.0,13215.0,183480.0,7057.0,5930.0,76.0,1051.0,26.32,39.49,55.79,16.06
2017년,인천광역시,동구,만석동,45.52,28267.0,23001.0,147.0,5119.0,2483.0,2021.0,13.0,450.0,29.08,60.61,76.29,17.27
2017년,인천광역시,동구,화수1.화평동,50.15,14642.0,12224.0,76.0,2341.0,3478.0,2904.0,18.0,556.0,27.72,43.9,73.48,14.88
2017년,인천광역시,동구,화수2동,72.16,51175.0,37673.0,546.0,12956.0,4423.0,3256.0,47.0,1120.0,45.15,76.74,84.09,30.7
2017년,인천광역시,동구,송현1.2동,47.37,33669.0,28082.0,186.0,5400.0,5710.0,4763.0,32.0,916.0,25.05,40.36,71.02,13.69
2017년,인천광역시,동구,송현3동,46.39,111692.0,91303.0,827.0,19561.0,6954.0,5685.0,52.0,1218.0,27.27,29.38,53.52,15.08
2017년,인천광역시,동구,송림1동,50.87,20285.0,17298.0,119.0,2869.0,6735.0,5743.0,39.0,952.0,28.93,37.73,61.87,15.17
2017년,인천광역시,동구,송림2동,43.57,6249.0,5252.0,40.0,957.0,6990.0,5875.0,44.0,1070.0,18.66,62.03,84.03,13.7
2017년,인천광역시,동구,송림3.5동,41.73,47664.0,40615.0,270.0,6779.0,5408.0,4609.0,31.0,769.0,23.34,31.61,55.01,14.24
2017년,인천광역시,동구,송림4동,44.95,141473.0,120611.0,1083.0,19779.0,9161.0,7810.0,70.0,1281.0,27.78,30.34,51.67,15.6
2017년,인천광역시,동구,송림6동,45.4,54147.0,46478.0,285.0,7383.0,5782.0,4963.0,30.0,788.0,23.88,63.61,80.94,15.48
2017년,인천광역시,동구,금창동,37.7,16568.0,14437.0,81.0,2049.0,3543.0,3087.0,17.0,438.0,21.63,56.94,79.81,15.46
2017년,인천광역시,부평구,부평1동,41.4,106054.0,95759.0,500.0,9795.0,7564.0,6830.0,36.0,699.0,21.16,54.0,75.95,13.83
2017년,인천광역시,부평구,부평2동,54.8,156392.0,139191.0,1070.0,16131.0,13376.0,11905.0,92.0,1380.0,34.28,53.29,57.38,19.72
2017년,인천광역시,부평구,부평3동,45.15,99734.0,88939.0,746.0,10049.0,11379.0,10147.0,85.0,1146.0,29.26,31.51,57.74,14.53
2017년,인천광역시,부평구,부평4동,42.23,147539.0,134142.0,567.0,12829.0,8820.0,8020.0,34.0,767.0,21.7,49.77,75.07,13.25
2017년,인천광역시,부평구,부평5동,40.4,135117.0,121798.0,640.0,12678.0,11726.0,10570.0,56.0,1100.0,21.67,50.39,75.27,13.87
2017년,인천광역시,부평구,부평6동,50.97,103512.0,91309.0,848.0,11355.0,9753.0,8603.0,80.0,1070.0,23.39,71.15,81.14,15.18
2017년,인천광역시,부평구,산곡1동,44.75,89427.0,76831.0,705.0,11891.0,8375.0,7195.0,66.0,1114.0,23.23,33.69,56.91,13.72
2017년,인천광역시,부평구,산곡2동,39.07,91442.0,80294.0,515.0,10633.0,7888.0,6927.0,44.0,917.0,21.7,38.13,61.77,14.47
2017년,인천광역시,부평구,산곡3동,40.53,99186.0,88568.0,579.0,10039.0,8303.0,7414.0,48.0,840.0,25.31,41.51,63.2,16.05
2017년,인천광역시,부평구,산곡4동,40.45,52291.0,46468.0,241.0,5583.0,7047.0,6262.0,32.0,752.0,22.48,37.0,60.16,14.31
