지역,행정구역,시군구,년도,사고건수,사망자수,중상자수,경상자수,부상신고자수,총등록대수(대),총인구수,노인수,노인비율,토지면적(㎡),도로면적(㎡),교통사고 사상자 수,교통안전도 평가지수
부산 연제구,부산,연제구,2022,45,2,29,16,1,124434.0,203536.0,44099,21.66643739,"12,105,138.6","1,784,165.1",27.099999999999998,0.0027532667920343312
부산 연제구,부산,연제구,2023,51,0,26,22,3,129145.0,205766.0,46217,22.46095079,"12,105,986.5","1,844,293.0",24.799999999999997,0.0027318130783228153
부산 영도구,부산,영도구,2012,48,3,34,11,0,34073.0,139765.0,23663,16.93056201,"14,126,112.7","1,291,152.3",30.099999999999998,0.01093534470108297
부산 영도구,부산,영도구,2013,48,5,34,10,1,33749.0,135816.0,24625,18.13114802,"14,128,841.4","1,294,314.0",31.799999999999997,0.011342558298023647
부산 영도구,부산,영도구,2014,37,3,28,8,0,33750.0,132102.0,25637,19.4069734,"14,149,226.1","1,318,796.5",24.999999999999996,0.008829629629629628
부산 영도구,부산,영도구,2015,46,4,29,13,1,34341.0,129385.0,26419,20.41890482,"14,149,322.5","1,321,048.3",28.199999999999996,0.010285081971986838
부산 영도구,부산,영도구,2016,41,1,24,15,2,34365.0,126362.0,27192,21.51912759,"14,194,746.0","1,340,389.1",22.299999999999997,0.008665793685435763
부산 영도구,부산,영도구,2017,46,2,28,17,0,34792.0,123521.0,28293,22.90541689,"14,195,627.9","1,348,776.6",26.699999999999996,0.00989307886870545
부산 영도구,부산,영도구,2018,49,1,31,19,0,33951.0,120109.0,29072,24.20468075,"14,200,648.1","1,350,480.4",28.4,0.010792023799004447
부산 영도구,부산,영도구,2019,54,1,33,17,4,33324.0,116711.0,30116,25.8039088,"14,199,595.3","1,356,461.3",29.199999999999996,0.011739287000360098
부산 영도구,부산,영도구,2020,39,1,31,9,1,32965.0,113342.0,31483,27.77699352,"14,199,799.5","1,361,048.4",25.4,0.009355376914909752
부산 영도구,부산,영도구,2021,37,1,25,12,0,33497.0,110638.0,31981,28.90598167,"14,199,916.5","1,364,512.9",22.1,0.008376869570409291
부산 영도구,부산,영도구,2022,38,1,29,11,0,33856.0,108156.0,32778,30.30622434,"14,199,345.4","1,375,197.2",24.599999999999998,0.008849243856332704
부산 영도구,부산,영도구,2023,42,3,28,9,2,34210.0,106548.0,33675,31.60547359,"14,200,497.4","1,376,250.2",25.299999999999997,0.009348143817597193
부산 중구,부산,중구,2012,31,2,20,4,6,18489.0,48148.0,8570,17.79928554,"2,825,219.5","738,099.4",17.2,0.012288387689977824
부산 중구,부산,중구,2013,29,0,21,9,0,19668.0,47345.0,8850,18.69257577,"2,825,943.6","745,501.0",17.4,0.011206019930852145
부산 중구,부산,중구,2014,26,0,20,4,3,20787.0,46737.0,9154,19.58619509,"2,825,951.4","745,674.3",15.2,0.009390484437388753
부산 중구,부산,중구,2015,28,1,17,9,1,21674.0,45816.0,9470,20.66963506,"2,826,064.4","745,720.5",15.599999999999998,0.00948602011626834
부산 중구,부산,중구,2016,34,1,20,12,2,23250.0,45208.0,9700,21.4563794,"2,826,064.4","746,180.0",18.6,0.0106494623655914
부산 중구,부산,중구,2017,34,1,16,16,1,26922.0,44218.0,10082,22.80066941,"2,825,996.4","746,615.6",17.0,0.008840353614144566
부산 중구,부산,중구,2018,33,1,20,9,3,30312.0,42795.0,10380,24.25517,"2,825,801.5","746,500.7",17.7,0.007858273950910532
부산 중구,부산,중구,2019,28,1,11,14,2,33221.0,41910.0,10744,25.63588642,"2,825,782.0","746,689.7",12.899999999999999,0.00570121308810692
부산 중구,부산,중구,2020,30,0,28,4,0,35408.0,41523.0,11315,27.24995785,"2,825,784.6","746,529.8",20.799999999999997,0.0069136918210573875
부산 중구,부산,중구,2021,24,2,15,6,1,37606.0,40524.0,11206,27.65274899,"2,829,148.6","748,277.3",14.3,0.004834334946551082
부산 중구,부산,중구,2022,40,1,19,16,4,39008.0,39689.0,11468,28.89465595,"3,012,842.9","748,207.4",19.099999999999998,0.0070395816242821985
부산 중구,부산,중구,2023,28,0,14,13,1,40840.0,38619.0,11866,30.72580854,"3,012,981.7","748,023.5",13.7,0.004755142017629775
부산 해운대구,부산,해운대구,2012,64,2,49,16,0,145524.0,428188.0,46662,10.89754967,"51,462,119.4","3,918,094.2",41.099999999999994,0.003453725845908579
부산 해운대구,부산,해운대구,2013,51,4,40,8,1,148685.0,425536.0,49353,11.59784366,"51,467,208.9","3,924,607.2",34.4,0.002760197733463362
부산 해운대구,부산,해운대구,2014,78,4,47,29,3,152785.0,423531.0,51970,12.27064843,"51,466,417.8","3,948,280.3",45.599999999999994,0.003832836993160323
부산 해운대구,부산,해운대구,2015,79,4,54,20,3,157462.0,422818.0,54547,12.90082258,"51,465,378.0","3,969,007.2",47.8,0.0038282252225933875
부산 해운대구,부산,해운대구,2016,95,1,59,29,9,161567.0,419853.0,56854,13.54140616,"51,472,658.0","3,960,722.2",51.0,0.004245916554741995
부산 해운대구,부산,해운대구,2017,61,1,45,15,2,164904.0,412039.0,59949,14.54935091,"51,473,049.0","4,009,138.4",37.0,0.0028258865764323486
부산 해운대구,부산,해운대구,2018,82,5,56,23,3,178529.0,409347.0,62825,15.34761462,"51,476,913.7","4,012,076.1",51.099999999999994,0.0035546045740467934
부산 해운대구,부산,해운대구,2019,97,4,64,23,8,176728.0,406102.0,66218,16.3057557,"51,474,858.0","4,009,782.6",55.699999999999996,0.004086505816848491
부산 해운대구,부산,해운대구,2020,55,1,41,15,1,177601.0,402169.0,70306,17.48170545,"51,502,752.1","4,020,267.7",34.2,0.0023941306636786953
부산 해운대구,부산,해운대구,2021,56,2,29,24,1,182830.0,396438.0,73306,18.49116381,"51,540,906.5","4,026,301.6",29.499999999999996,0.002193294317125198
부산 해운대구,부산,해운대구,2022,61,2,38,20,3,183046.0,386785.0,76256,19.71534573,"51,541,037.4","4,030,630.7",34.599999999999994,0.002467139407580608
부산 해운대구,부산,해운대구,2023,71,3,50,21,0,180429.0,380448.0,79666,20.94004963,"51,522,722.3","4,029,417.1",44.3,0.003047181994025351
서울 강남구,서울,강남구,2012,73,3,50,19,3,237373.0,564197.0,50206,8.898664828,"39,497,606.7","6,568,559.4",43.7,0.0023347221461581563
서울 강남구,서울,강남구,2013,71,7,42,21,5,235143.0,563599.0,53300,9.457078526,"39,500,873.4","6,600,717.3",42.699999999999996,0.0022973254572749347
서울 강남구,서울,강남구,2014,94,6,55,31,5,240693.0,578114.0,57291,9.909983152,"39,501,151.0","6,690,277.4",53.8,0.00290328343574595
서울 강남구,서울,강남구,2015,79,5,40,28,8,244787.0,576495.0,60191,10.44085378,"39,500,681.1","6,689,788.0",41.4,0.002305677997606082
서울 강남구,서울,강남구,2016,101,0,51,45,10,242348.0,567115.0,61822,10.90113998,"39,501,308.2","6,694,025.5",49.199999999999996,0.0028851073662666906
서울 강남구,서울,강남구,2017,99,3,59,38,5,238311.0,556164.0,64946,11.67749081,"39,501,152.3","6,694,889.7",55.699999999999996,0.0030640633457960395
서울 강남구,서울,강남구,2018,95,5,48,42,4,235314.0,542364.0,66957,12.34539903,"39,500,771.0","6,698,666.0",51.199999999999996,0.002920353230152052
서울 강남구,서울,강남구,2019,90,5,41,43,4,235415.0,545169.0,70896,13.00440781,"39,501,012.7","6,700,039.0",46.6,0.002716904190472145
서울 강남구,서울,강남구,2020,79,2,41,27,10,236216.0,539231.0,74959,13.90109248,"39,501,006.3","6,702,878.7",38.8,0.0023232973210959456
서울 강남구,서울,강남구,2021,81,2,33,47,6,239643.0,533042.0,78078,14.64762627,"39,497,507.0","6,778,375.6",39.199999999999996,0.002333471038169277
서울 강남구,서울,강남구,2022,79,3,34,34,10,248320.0,529102.0,81564,15.41555314,"39,497,891.6","6,779,150.1",37.0,0.002166559278350515
서울 강남구,서울,강남구,2023,83,1,41,36,8,253856.0,544873.0,86434,15.86314609,"39,497,597.1","6,779,910.2",40.5,0.0022650636581368964
서울 강동구,서울,강동구,2012,77,3,48,24,4,139876.0,487905.0,44850,9.192363267,"24,585,121.1","3,571,332.2",43.8,0.004080757242128742
서울 강동구,서울,강동구,2013,65,1,43,22,0,139728.0,483379.0,47722,9.872584452,"24,587,197.1","3,591,945.5",37.699999999999996,0.0034796175426542995
서울 강동구,서울,강동구,2014,87,5,52,26,5,139920.0,476597.0,50167,10.52608388,"24,586,706.3","3,590,387.1",49.199999999999996,0.004596912521440823
서울 강동구,서울,강동구,2015,102,5,60,32,6,137662.0,458658.0,51848,11.30428337,"24,589,340.9","3,610,952.7",56.6,0.005430692565849691
서울 강동구,서울,강동구,2016,77,5,38,32,4,136210.0,444168.0,53121,11.95966391,"24,589,280.3","3,613,029.0",41.199999999999996,0.004076059026503194
서울 강동구,서울,강동구,2017,95,6,51,39,6,136558.0,436223.0,56080,12.85580999,"24,588,972.0","3,622,923.1",53.39999999999999,0.005128956194437527
서울 강동구,서울,강동구,2018,91,3,53,28,8,135420.0,427573.0,58669,13.72139962,"24,590,636.5","3,720,941.4",48.49999999999999,0.004836804017131886
서울 강동구,서울,강동구,2019,122,4,65,50,5,139549.0,436067.0,63341,14.52552016,"24,590,255.5","3,729,538.4",64.5,0.006270198998201349
서울 강동구,서울,강동구,2020,92,0,48,42,5,149866.0,459970.0,69903,15.19729548,"24,590,480.0","3,866,286.0",46.199999999999996,0.004305179293502195
서울 강동구,서울,강동구,2021,75,3,38,29,6,152178.0,462664.0,73943,15.98200854,"24,590,492.0","3,870,514.0",38.3,0.0034814493553601703
서울 강동구,서울,강동구,2022,77,1,41,30,7,153186.0,460067.0,78191,16.99556804,"24,590,496.6","3,873,408.2",38.7,0.0035264319193659996
서울 강동구,서울,강동구,2023,89,0,43,43,5,154020.0,459167.0,82815,18.03592157,"24,590,382.7","3,879,638.4",43.0,0.003986495260355798
서울 강북구,서울,강북구,2012,66,3,33,28,3,74722.0,343157.0,46147,13.44778046,"23,596,769.9","1,972,758.1",34.5,0.006303364470972404
서울 강북구,서울,강북구,2013,93,5,57,31,1,74397.0,338707.0,48465,14.30882739,"23,597,083.9","1,993,821.2",54.199999999999996,0.00937134561877495
서울 강북구,서울,강북구,2014,82,5,44,32,2,74554.0,335025.0,50755,15.1496157,"23,596,887.4","1,995,514.7",45.4,0.008053223167100358
서울 강북구,서울,강북구,2015,107,7,60,42,5,75760.0,330873.0,52503,15.86802187,"23,596,999.8","1,999,170.7",61.6,0.010527983104540657
서울 강북구,서울,강북구,2016,107,5,64,40,5,76844.0,327195.0,53964,16.49291707,"23,596,919.8","1,998,785.5",61.8,0.01039508614856072
서울 강북구,서울,강북구,2017,96,2,52,46,4,77820.0,324479.0,56437,17.39311327,"23,600,563.3","1,996,878.7",52.199999999999996,0.008959136468774094
서울 강북구,서울,강북구,2018,107,6,58,43,5,77365.0,319164.0,58103,18.2047474,"23,600,564.2","1,997,160.7",59.49999999999999,0.010146707167323726
서울 강북구,서울,강북구,2019,95,2,55,37,3,76364.0,313954.0,60474,19.2620575,"23,600,101.7","2,000,479.6",51.6,0.00903043318841339
서울 강북구,서울,강북구,2020,58,0,30,30,4,75679.0,308055.0,63313,20.55249874,"23,600,354.9","1,997,442.1",30.0,0.00544404656509732
서울 강북구,서울,강북구,2021,75,2,38,35,2,75337.0,299182.0,64218,21.46452661,"23,600,441.3","1,998,948.3",39.099999999999994,0.007096114790873009
서울 강북구,서울,강북구,2022,102,6,50,42,5,75180.0,293660.0,66170,22.53286113,"23,600,401.9","1,998,963.7",53.6,0.009704708699122109
서울 강북구,서울,강북구,2023,80,1,34,45,5,74549.0,288113.0,68473,23.76602236,"23,600,408.1","2,004,414.7",38.3,0.007375015090745684
서울 강서구,서울,강서구,2012,82,4,45,32,3,176671.0,567431.0,55641,9.805773742,"41,426,803.6","3,958,058.0",45.1,0.00338821877953937
서울 강서구,서울,강서구,2013,99,6,64,28,4,175911.0,569070.0,59330,10.42578242,"41,427,231.4","3,960,905.9",59.199999999999996,0.004270341252110442
서울 강서구,서울,강서구,2014,98,6,56,35,4,185303.0,585160.0,64117,10.95717411,"41,427,355.0","3,965,445.6",55.699999999999996,0.003918986740635608
서울 강서구,서울,강서구,2015,95,2,51,41,5,191072.0,589074.0,67792,11.50823156,"41,437,725.0","3,991,592.8",49.99999999999999,0.003558867861329761
서울 강서구,서울,강서구,2016,105,3,58,37,13,196164.0,595485.0,70889,11.90441405,"41,436,729.5","3,991,229.7",54.699999999999996,0.0038141555025386917
서울 강서구,서울,강서구,2017,99,5,66,27,4,202063.0,601691.0,75845,12.60530738,"41,436,825.6","3,993,816.0",59.3,0.003720621786274578
서울 강서구,서울,강서구,2018,85,3,49,30,5,204466.0,596949.0,79445,13.30850709,"41,436,854.6","3,993,745.9",46.3,0.003021529251807146
서울 강서구,서울,강서구,2019,110,6,59,43,6,204675.0,591796.0,83839,14.16687507,"41,436,853.4","3,994,519.8",60.199999999999996,0.0039144985953340665
서울 강서구,서울,강서구,2020,82,5,50,31,1,205054.0,580185.0,88733,15.29391487,"41,436,847.5","3,994,357.6",49.3,0.003042125488895608
서울 강서구,서울,강서구,2021,109,7,69,33,2,205058.0,574315.0,92336,16.07758808,"41,452,201.0","4,371,267.8",65.2,0.004033980629870574
서울 강서구,서울,강서구,2022,100,5,44,42,14,207536.0,569166.0,96880,17.02139622,"41,453,337.1","4,401,163.6",48.4,0.0033266517616220796
서울 강서구,서울,강서구,2023,85,2,45,30,9,205821.0,563058.0,101808,18.08126339,"41,451,953.9","4,400,585.3",42.5,0.0028908614767200625
서울 관악구,서울,관악구,2012,96,7,59,24,8,118990.0,523029.0,56238,10.75236746,"29,569,596.9","2,604,043.3",55.5,0.0060257164467602325
서울 관악구,서울,관악구,2013,112,7,68,37,4,118448.0,518028.0,59333,11.45362799,"29,569,671.4","2,604,203.2",65.69999999999999,0.007110293124409023
서울 관악구,서울,관악구,2014,123,7,72,42,7,118922.0,513186.0,62251,12.13029974,"29,567,355.9","2,601,626.4",70.0,0.007668892215065337
서울 관악구,서울,관악구,2015,111,5,69,40,2,120789.0,509663.0,64677,12.69015016,"29,569,357.2","2,605,767.1",65.3,0.006919504259493829
서울 관악구,서울,관악구,2016,83,5,43,32,4,122039.0,506851.0,66659,13.15159682,"29,568,726.8","2,607,461.3",44.699999999999996,0.004918099951654798
서울 관악구,서울,관악구,2017,95,7,53,31,8,122103.0,503297.0,69729,13.8544438,"29,568,848.6","2,607,616.5",53.39999999999999,0.005736140799161363
서울 관악구,서울,관악구,2018,80,3,41,32,4,121430.0,501957.0,71888,14.32154547,"29,568,889.5","2,607,712.2",41.3,0.004675944988882483
서울 관악구,서울,관악구,2019,94,4,50,42,3,120050.0,500094.0,74787,14.95458854,"29,568,928.8","2,607,929.2",51.6,0.0057109537692628075
서울 관악구,서울,관악구,2020,85,4,47,38,1,119393.0,495060.0,78430,15.84252414,"29,569,355.6","2,609,636.1",48.3,0.005275016123223304
서울 관악구,서울,관악구,2021,73,2,41,31,0,118082.0,485699.0,79371,16.34160252,"29,568,313.5","2,613,437.8",40.0,0.004505343744177775
서울 관악구,서울,관악구,2022,75,5,37,36,1,118615.0,486752.0,81848,16.81513378,"29,568,309.0","2,613,385.1",41.699999999999996,0.00463853644142815
서울 관악구,서울,관악구,2023,75,2,37,35,4,118303.0,481956.0,84762,17.58708264,"29,568,368.9","2,610,979.8",38.4,0.0044834027877568615
서울 광진구,서울,광진구,2012,57,6,39,10,2,94696.0,371313.0,35539,9.571170414,"17,063,532.9","2,452,896.1",36.3,0.004707696206809157
서울 광진구,서울,광진구,2013,56,1,37,19,1,95205.0,368927.0,37413,10.14103061,"17,062,331.7","2,480,550.2",32.6,0.00440733154771283
서울 광진구,서울,광진구,2014,65,3,46,17,3,94798.0,363354.0,38808,10.6804934,"17,062,631.9","2,484,540.6",40.3,0.005293360619422351
서울 광진구,서울,광진구,2015,69,2,45,18,5,96092.0,360369.0,40205,11.15662002,"17,063,352.3","2,484,486.0",38.9,0.005301169712358988
서울 광진구,서울,광진구,2016,52,3,33,15,1,97045.0,357215.0,41292,11.559425,"17,063,229.9","2,487,175.9",30.599999999999998,0.0040352413828636195
서울 광진구,서울,광진구,2017,58,1,31,20,7,98631.0,357703.0,43790,12.24199965,"17,063,241.8","2,490,293.2",28.7,0.004098103030487373
서울 광진구,서울,광진구,2018,55,2,34,21,1,100552.0,355559.0,45432,12.77762622,"17,063,237.6","2,491,233.6",32.099999999999994,0.00410334951070093
서울 광진구,서울,광진구,2019,41,1,20,18,4,99299.0,351350.0,47681,13.57079835,"17,062,948.5","2,495,694.1",20.4,0.0028842183707791617
서울 광진구,서울,광진구,2020,27,2,16,9,0,98883.0,346682.0,50311,14.51214658,"17,062,938.6","2,498,767.7",15.899999999999999,0.0020569764266860835
서울 광진구,서울,광진구,2021,41,0,19,22,1,98371.0,339996.0,51450,15.13253097,"17,062,995.2","2,500,681.1",19.9,0.0028809303554909477
서울 광진구,서울,광진구,2022,29,1,10,18,0,98535.0,337416.0,53737,15.92603789,"17,062,836.8","2,503,051.0",13.399999999999999,0.001993200385649769
서울 광진구,서울,광진구,2023,22,1,8,12,1,97627.0,335554.0,56461,16.82620383,"17,062,820.1","2,503,319.0",10.2,0.0015282657461562887
서울 구로구,서울,구로구,2012,75,6,49,25,2,130554.0,427520.0,44579,10.42734843,"20,119,409.1","2,686,441.0",47.8,0.004494691851647594
서울 구로구,서울,구로구,2013,65,4,47,15,1,134093.0,424964.0,47367,11.14612061,"20,118,738.7","2,758,836.4",41.4,0.0037913985070063315
서울 구로구,서울,구로구,2014,85,4,58,25,6,137199.0,425831.0,50615,11.8861708,"20,118,904.0","2,775,039.9",52.099999999999994,0.004756594435819502
서울 구로구,서울,구로구,2015,99,8,59,34,6,138272.0,422092.0,53146,12.59109388,"20,118,760.2","2,779,987.1",59.5,0.005445788012034251
서울 구로구,서울,구로구,2016,95,3,61,29,3,140693.0,417551.0,55159,13.21012284,"20,118,708.8","2,783,606.8",54.39999999999999,0.0050208610236472315
서울 구로구,서울,구로구,2017,87,5,52,26,7,143960.0,410742.0,58213,14.17264365,"20,119,954.3","2,848,836.7",49.199999999999996,0.004467907752153375
서울 구로구,서울,구로구,2018,103,5,55,39,5,144440.0,404497.0,61105,15.10641612,"20,120,140.8","2,856,578.5",55.2,0.005145389088895043
서울 구로구,서울,구로구,2019,90,3,54,35,1,144465.0,406664.0,64932,15.96698995,"20,120,106.3","2,858,066.6",51.3,0.004622572941542934
서울 구로구,서울,구로구,2020,68,0,35,33,3,145267.0,404408.0,69201,17.11167929,"20,119,909.9","2,859,833.3",34.4,0.0032932462293569775
서울 구로구,서울,구로구,2021,74,2,37,38,1,145874.0,396754.0,71445,18.00737989,"20,119,103.8","2,861,619.3",39.3,0.0036456119664916298
서울 구로구,서울,구로구,2022,77,2,40,40,2,148659.0,395315.0,74491,18.84345395,"20,121,576.3","2,885,686.2",42.0,0.003767010406366248
서울 구로구,서울,구로구,2023,90,0,43,42,7,147818.0,392405.0,78377,19.97349677,"20,122,908.3","2,911,597.8",42.699999999999996,0.004168639813825109
서울 금천구,서울,금천구,2012,37,3,18,16,1,75581.0,243288.0,26476,10.88257538,"13,000,820.7","1,930,723.6",20.4,0.0035776187136978867
서울 금천구,서울,금천구,2013,40,2,24,13,1,78934.0,241020.0,27948,11.5957182,"13,016,507.6","1,986,508.2",22.699999999999996,0.003752502090353966
